invoice_id,subscription_id,invoice_date,amount,status,created_at
2675,301,2024-04-01,59.43,Paid,2026-01-06 22:47:44.016136
2676,301,2024-05-01,59.43,Paid,2026-01-06 22:47:44.016136
2677,301,2024-06-01,59.43,Paid,2026-01-06 22:47:44.016136
2678,301,2024-07-01,59.43,Paid,2026-01-06 22:47:44.016136
2679,301,2024-08-01,59.43,Paid,2026-01-06 22:47:44.016136
2680,301,2024-09-01,59.43,Paid,2026-01-06 22:47:44.016136
2681,301,2024-10-01,59.43,Paid,2026-01-06 22:47:44.016136
2682,301,2024-11-01,59.43,Paid,2026-01-06 22:47:44.016136
2683,301,2024-12-01,59.43,Paid,2026-01-06 22:47:44.016136
2684,301,2025-01-01,59.43,Paid,2026-01-06 22:47:44.016136
2685,301,2025-02-01,59.43,Paid,2026-01-06 22:47:44.016136
2686,301,2025-03-01,59.43,Paid,2026-01-06 22:47:44.016136
2687,301,2025-04-01,59.43,Paid,2026-01-06 22:47:44.016136
2688,301,2025-05-01,59.43,Paid,2026-01-06 22:47:44.016136
2689,301,2025-06-01,59.43,Paid,2026-01-06 22:47:44.016136
2690,301,2025-07-01,59.43,Refunded,2026-01-06 22:47:44.016136
2691,301,2025-08-01,59.43,Paid,2026-01-06 22:47:44.016136
2692,301,2025-09-01,59.43,Unpaid,2026-01-06 22:47:44.016136
2693,301,2025-10-01,59.43,Paid,2026-01-06 22:47:44.016136
2694,301,2025-11-01,59.43,Paid,2026-01-06 22:47:44.016136
2695,301,2025-12-01,59.43,Paid,2026-01-06 22:47:44.016136
2696,302,2024-02-18,99.48,Paid,2026-01-06 22:47:44.016136
2697,302,2024-03-01,99.48,Paid,2026-01-06 22:47:44.016136
2698,302,2024-04-01,99.48,Paid,2026-01-06 22:47:44.016136
2699,302,2024-05-01,99.48,Paid,2026-01-06 22:47:44.016136
2700,302,2024-06-01,99.48,Paid,2026-01-06 22:47:44.016136
2701,302,2024-07-01,99.48,Paid,2026-01-06 22:47:44.016136
2702,302,2024-08-01,99.48,Paid,2026-01-06 22:47:44.016136
2703,302,2024-09-01,99.48,Paid,2026-01-06 22:47:44.016136
2704,302,2024-10-01,99.48,Paid,2026-01-06 22:47:44.016136
2705,302,2024-11-01,99.48,Paid,2026-01-06 22:47:44.016136
2706,302,2024-12-01,99.48,Paid,2026-01-06 22:47:44.016136
2707,302,2025-01-01,99.48,Paid,2026-01-06 22:47:44.016136
2708,302,2025-02-01,99.48,Paid,2026-01-06 22:47:44.016136
2709,302,2025-03-01,99.48,Paid,2026-01-06 22:47:44.016136
2710,302,2025-04-01,99.48,Paid,2026-01-06 22:47:44.016136
2711,302,2025-05-01,99.48,Paid,2026-01-06 22:47:44.016136
2712,302,2025-06-01,99.48,Paid,2026-01-06 22:47:44.016136
2713,302,2025-07-01,99.48,Paid,2026-01-06 22:47:44.016136
2714,302,2025-08-01,99.48,Paid,2026-01-06 22:47:44.016136
2715,302,2025-09-01,99.48,Paid,2026-01-06 22:47:44.016136
2716,302,2025-10-01,99.48,Paid,2026-01-06 22:47:44.016136
2717,302,2025-11-01,99.48,Paid,2026-01-06 22:47:44.016136
2718,302,2025-12-01,99.48,Paid,2026-01-06 22:47:44.016136
2719,303,2024-08-21,57.97,Paid,2026-01-06 22:47:44.016136
2720,303,2024-09-01,57.97,Paid,2026-01-06 22:47:44.016136
2721,303,2024-10-01,57.97,Paid,2026-01-06 22:47:44.016136
2722,303,2024-11-01,57.97,Paid,2026-01-06 22:47:44.016136
2723,303,2024-12-01,57.97,Paid,2026-01-06 22:47:44.016136
2724,303,2025-01-01,57.97,Paid,2026-01-06 22:47:44.016136
2725,303,2025-02-01,57.97,Paid,2026-01-06 22:47:44.016136
2726,303,2025-03-01,57.97,Paid,2026-01-06 22:47:44.016136
2727,303,2025-04-01,57.97,Paid,2026-01-06 22:47:44.016136
2728,303,2025-05-01,57.97,Refunded,2026-01-06 22:47:44.016136
2729,303,2025-06-01,57.97,Paid,2026-01-06 22:47:44.016136
2730,303,2025-07-01,57.97,Paid,2026-01-06 22:47:44.016136
2731,303,2025-08-01,57.97,Paid,2026-01-06 22:47:44.016136
2732,303,2025-09-01,57.97,Paid,2026-01-06 22:47:44.016136
2733,303,2025-10-01,57.97,Paid,2026-01-06 22:47:44.016136
2734,303,2025-11-01,57.97,Paid,2026-01-06 22:47:44.016136
2735,303,2025-12-01,57.97,Paid,2026-01-06 22:47:44.016136
2736,304,2024-07-17,469.99,Paid,2026-01-06 22:47:44.016136
2737,305,2024-10-10,57.80,Paid,2026-01-06 22:47:44.016136
2738,305,2024-11-01,57.80,Paid,2026-01-06 22:47:44.016136
2739,305,2024-12-01,57.80,Paid,2026-01-06 22:47:44.016136
2740,305,2025-01-01,57.80,Paid,2026-01-06 22:47:44.016136
2741,305,2025-02-01,57.80,Paid,2026-01-06 22:47:44.016136
2742,306,2024-10-14,95.60,Paid,2026-01-06 22:47:44.016136
2743,306,2024-11-01,95.60,Paid,2026-01-06 22:47:44.016136
2744,306,2024-12-01,95.60,Paid,2026-01-06 22:47:44.016136
2745,306,2025-01-01,95.60,Unpaid,2026-01-06 22:47:44.016136
2746,306,2025-02-01,95.60,Paid,2026-01-06 22:47:44.016136
2747,306,2025-03-01,95.60,Paid,2026-01-06 22:47:44.016136
2748,306,2025-04-01,95.60,Paid,2026-01-06 22:47:44.016136
2749,306,2025-05-01,95.60,Paid,2026-01-06 22:47:44.016136
2750,306,2025-06-01,95.60,Paid,2026-01-06 22:47:44.016136
2751,306,2025-07-01,95.60,Paid,2026-01-06 22:47:44.016136
2752,306,2025-08-01,95.60,Paid,2026-01-06 22:47:44.016136
2753,306,2025-09-01,95.60,Paid,2026-01-06 22:47:44.016136
2754,306,2025-10-01,95.60,Paid,2026-01-06 22:47:44.016136
2755,306,2025-11-01,95.60,Paid,2026-01-06 22:47:44.016136
2756,306,2025-12-01,95.60,Paid,2026-01-06 22:47:44.016136
2757,307,2025-10-10,469.37,Paid,2026-01-06 22:47:44.016136
2758,308,2025-10-15,48.96,Paid,2026-01-06 22:47:44.016136
2759,308,2025-11-01,48.96,Paid,2026-01-06 22:47:44.016136
2760,308,2025-12-01,48.96,Paid,2026-01-06 22:47:44.016136
2761,309,2025-10-02,2353.50,Paid,2026-01-06 22:47:44.016136
2762,309,2025-11-01,2353.50,Paid,2026-01-06 22:47:44.016136
2763,309,2025-12-01,2353.50,Refunded,2026-01-06 22:47:44.016136
2764,310,2025-08-03,113.03,Paid,2026-01-06 22:47:44.016136
2765,310,2025-09-01,113.03,Paid,2026-01-06 22:47:44.016136
2766,310,2025-10-01,113.03,Paid,2026-01-06 22:47:44.016136
2767,310,2025-11-01,113.03,Paid,2026-01-06 22:47:44.016136
2768,310,2025-12-01,113.03,Paid,2026-01-06 22:47:44.016136
2769,311,2025-11-19,3663.55,Paid,2026-01-06 22:47:44.016136
2770,311,2025-12-01,3663.55,Paid,2026-01-06 22:47:44.016136
2771,312,2025-12-10,21129.53,Paid,2026-01-06 22:47:44.016136
2772,313,2024-11-16,48.31,Paid,2026-01-06 22:47:44.016136
2773,313,2024-12-01,48.31,Paid,2026-01-06 22:47:44.016136
2774,313,2025-01-01,48.31,Paid,2026-01-06 22:47:44.016136
2775,313,2025-02-01,48.31,Paid,2026-01-06 22:47:44.016136
2776,313,2025-03-01,48.31,Paid,2026-01-06 22:47:44.016136
2777,313,2025-04-01,48.31,Paid,2026-01-06 22:47:44.016136
2778,313,2025-05-01,48.31,Paid,2026-01-06 22:47:44.016136
2779,313,2025-06-01,48.31,Paid,2026-01-06 22:47:44.016136
2780,313,2025-07-01,48.31,Paid,2026-01-06 22:47:44.016136
2781,313,2025-08-01,48.31,Unpaid,2026-01-06 22:47:44.016136
2782,313,2025-09-01,48.31,Paid,2026-01-06 22:47:44.016136
2783,313,2025-10-01,48.31,Paid,2026-01-06 22:47:44.016136
2784,313,2025-11-01,48.31,Paid,2026-01-06 22:47:44.016136
2785,313,2025-12-01,48.31,Paid,2026-01-06 22:47:44.016136
2786,314,2024-02-18,119.23,Paid,2026-01-06 22:47:44.016136
2787,314,2024-03-01,119.23,Unpaid,2026-01-06 22:47:44.016136
2788,314,2024-04-01,119.23,Paid,2026-01-06 22:47:44.016136
2789,314,2024-05-01,119.23,Paid,2026-01-06 22:47:44.016136
2790,314,2024-06-01,119.23,Paid,2026-01-06 22:47:44.016136
2791,314,2024-07-01,119.23,Paid,2026-01-06 22:47:44.016136
2792,314,2024-08-01,119.23,Paid,2026-01-06 22:47:44.016136
2793,314,2024-09-01,119.23,Refunded,2026-01-06 22:47:44.016136
2794,314,2024-10-01,119.23,Paid,2026-01-06 22:47:44.016136
2795,314,2024-11-01,119.23,Refunded,2026-01-06 22:47:44.016136
2796,314,2024-12-01,119.23,Paid,2026-01-06 22:47:44.016136
2797,314,2025-01-01,119.23,Paid,2026-01-06 22:47:44.016136
2798,314,2025-02-01,119.23,Paid,2026-01-06 22:47:44.016136
2799,314,2025-03-01,119.23,Paid,2026-01-06 22:47:44.016136
2800,314,2025-04-01,119.23,Paid,2026-01-06 22:47:44.016136
2801,314,2025-05-01,119.23,Paid,2026-01-06 22:47:44.016136
2802,314,2025-06-01,119.23,Paid,2026-01-06 22:47:44.016136
2803,314,2025-07-01,119.23,Paid,2026-01-06 22:47:44.016136
2804,314,2025-08-01,119.23,Paid,2026-01-06 22:47:44.016136
2805,314,2025-09-01,119.23,Paid,2026-01-06 22:47:44.016136
2806,314,2025-10-01,119.23,Paid,2026-01-06 22:47:44.016136
2807,314,2025-11-01,119.23,Paid,2026-01-06 22:47:44.016136
2808,314,2025-12-01,119.23,Paid,2026-01-06 22:47:44.016136
2809,315,2025-12-13,104.28,Paid,2026-01-06 22:47:44.016136
2810,316,2025-07-13,778.48,Paid,2026-01-06 22:47:44.016136
2811,316,2025-08-01,778.48,Paid,2026-01-06 22:47:44.016136
2812,316,2025-09-01,778.48,Paid,2026-01-06 22:47:44.016136
2813,316,2025-10-01,778.48,Paid,2026-01-06 22:47:44.016136
2814,316,2025-11-01,778.48,Paid,2026-01-06 22:47:44.016136
2815,316,2025-12-01,778.48,Paid,2026-01-06 22:47:44.016136
2816,317,2024-12-15,3479.44,Paid,2026-01-06 22:47:44.016136
2817,317,2025-01-01,3479.44,Paid,2026-01-06 22:47:44.016136
2818,317,2025-02-01,3479.44,Paid,2026-01-06 22:47:44.016136
2819,317,2025-03-01,3479.44,Paid,2026-01-06 22:47:44.016136
2820,317,2025-04-01,3479.44,Paid,2026-01-06 22:47:44.016136
2821,317,2025-05-01,3479.44,Paid,2026-01-06 22:47:44.016136
2822,317,2025-06-01,3479.44,Paid,2026-01-06 22:47:44.016136
2823,317,2025-07-01,3479.44,Paid,2026-01-06 22:47:44.016136
2824,317,2025-08-01,3479.44,Unpaid,2026-01-06 22:47:44.016136
2825,317,2025-09-01,3479.44,Paid,2026-01-06 22:47:44.016136
2826,317,2025-10-01,3479.44,Paid,2026-01-06 22:47:44.016136
2827,317,2025-11-01,3479.44,Paid,2026-01-06 22:47:44.016136
2828,317,2025-12-01,3479.44,Paid,2026-01-06 22:47:44.016136
2829,318,2025-07-28,18300.59,Paid,2026-01-06 22:47:44.016136
2830,319,2025-06-14,466.73,Paid,2026-01-06 22:47:44.016136
2831,319,2025-07-01,466.73,Paid,2026-01-06 22:47:44.016136
2832,319,2025-08-01,466.73,Paid,2026-01-06 22:47:44.016136
2833,319,2025-09-01,466.73,Paid,2026-01-06 22:47:44.016136
2834,319,2025-10-01,466.73,Paid,2026-01-06 22:47:44.016136
2835,319,2025-11-01,466.73,Paid,2026-01-06 22:47:44.016136
2836,319,2025-12-01,466.73,Paid,2026-01-06 22:47:44.016136
2837,320,2025-04-11,110.39,Paid,2026-01-06 22:47:44.016136
2838,320,2025-05-01,110.39,Paid,2026-01-06 22:47:44.016136
2839,320,2025-06-01,110.39,Paid,2026-01-06 22:47:44.016136
2840,320,2025-07-01,110.39,Paid,2026-01-06 22:47:44.016136
2841,320,2025-08-01,110.39,Paid,2026-01-06 22:47:44.016136
2842,320,2025-09-01,110.39,Paid,2026-01-06 22:47:44.016136
2843,320,2025-10-01,110.39,Paid,2026-01-06 22:47:44.016136
2844,320,2025-11-01,110.39,Paid,2026-01-06 22:47:44.016136
2845,320,2025-12-01,110.39,Refunded,2026-01-06 22:47:44.016136
2846,321,2024-12-23,18775.85,Paid,2026-01-06 22:47:44.016136
2847,321,2025-12-23,18775.85,Paid,2026-01-06 22:47:44.016136
2848,322,2025-03-14,499.43,Paid,2026-01-06 22:47:44.016136
2849,323,2025-12-18,833.42,Paid,2026-01-06 22:47:44.016136
2850,324,2024-05-23,106.87,Paid,2026-01-06 22:47:44.016136
2851,324,2024-06-01,106.87,Paid,2026-01-06 22:47:44.016136
2852,324,2024-07-01,106.87,Paid,2026-01-06 22:47:44.016136
2853,324,2024-08-01,106.87,Paid,2026-01-06 22:47:44.016136
2854,324,2024-09-01,106.87,Paid,2026-01-06 22:47:44.016136
2855,324,2024-10-01,106.87,Paid,2026-01-06 22:47:44.016136
2856,324,2024-11-01,106.87,Paid,2026-01-06 22:47:44.016136
2857,324,2024-12-01,106.87,Paid,2026-01-06 22:47:44.016136
2858,324,2025-01-01,106.87,Paid,2026-01-06 22:47:44.016136
2859,324,2025-02-01,106.87,Paid,2026-01-06 22:47:44.016136
2860,324,2025-03-01,106.87,Paid,2026-01-06 22:47:44.016136
2861,324,2025-04-01,106.87,Paid,2026-01-06 22:47:44.016136
2862,325,2025-04-22,54.64,Paid,2026-01-06 22:47:44.016136
2863,325,2025-05-01,54.64,Paid,2026-01-06 22:47:44.016136
2864,325,2025-06-01,54.64,Paid,2026-01-06 22:47:44.016136
2865,325,2025-07-01,54.64,Paid,2026-01-06 22:47:44.016136
2866,325,2025-08-01,54.64,Paid,2026-01-06 22:47:44.016136
2867,325,2025-09-01,54.64,Paid,2026-01-06 22:47:44.016136
2868,325,2025-10-01,54.64,Paid,2026-01-06 22:47:44.016136
2869,325,2025-11-01,54.64,Refunded,2026-01-06 22:47:44.016136
2870,325,2025-12-01,54.64,Paid,2026-01-06 22:47:44.016136
2871,326,2025-05-16,437.31,Paid,2026-01-06 22:47:44.016136
2872,327,2024-09-04,46.75,Paid,2026-01-06 22:47:44.016136
2873,327,2024-10-01,46.75,Paid,2026-01-06 22:47:44.016136
2874,327,2024-11-01,46.75,Paid,2026-01-06 22:47:44.016136
2875,327,2024-12-01,46.75,Paid,2026-01-06 22:47:44.016136
2876,327,2025-01-01,46.75,Paid,2026-01-06 22:47:44.016136
2877,327,2025-02-01,46.75,Paid,2026-01-06 22:47:44.016136
2878,327,2025-03-01,46.75,Paid,2026-01-06 22:47:44.016136
2879,327,2025-04-01,46.75,Paid,2026-01-06 22:47:44.016136
2880,327,2025-05-01,46.75,Paid,2026-01-06 22:47:44.016136
2881,327,2025-06-01,46.75,Paid,2026-01-06 22:47:44.016136
2882,327,2025-07-01,46.75,Paid,2026-01-06 22:47:44.016136
2883,327,2025-08-01,46.75,Paid,2026-01-06 22:47:44.016136
2884,327,2025-09-01,46.75,Refunded,2026-01-06 22:47:44.016136
2885,327,2025-10-01,46.75,Paid,2026-01-06 22:47:44.016136
2886,327,2025-11-01,46.75,Paid,2026-01-06 22:47:44.016136
2887,327,2025-12-01,46.75,Paid,2026-01-06 22:47:44.016136
2888,328,2024-04-12,106.27,Paid,2026-01-06 22:47:44.016136
2889,328,2024-05-01,106.27,Paid,2026-01-06 22:47:44.016136
2890,328,2024-06-01,106.27,Paid,2026-01-06 22:47:44.016136
2891,328,2024-07-01,106.27,Paid,2026-01-06 22:47:44.016136
2892,328,2024-08-01,106.27,Paid,2026-01-06 22:47:44.016136
2893,328,2024-09-01,106.27,Paid,2026-01-06 22:47:44.016136
2894,328,2024-10-01,106.27,Paid,2026-01-06 22:47:44.016136
2895,328,2024-11-01,106.27,Paid,2026-01-06 22:47:44.016136
2896,328,2024-12-01,106.27,Paid,2026-01-06 22:47:44.016136
2897,328,2025-01-01,106.27,Paid,2026-01-06 22:47:44.016136
2898,328,2025-02-01,106.27,Paid,2026-01-06 22:47:44.016136
2899,328,2025-03-01,106.27,Paid,2026-01-06 22:47:44.016136
2900,328,2025-04-01,106.27,Paid,2026-01-06 22:47:44.016136
2901,328,2025-05-01,106.27,Paid,2026-01-06 22:47:44.016136
2902,328,2025-06-01,106.27,Paid,2026-01-06 22:47:44.016136
2903,328,2025-07-01,106.27,Paid,2026-01-06 22:47:44.016136
2904,328,2025-08-01,106.27,Paid,2026-01-06 22:47:44.016136
2905,328,2025-09-01,106.27,Paid,2026-01-06 22:47:44.016136
2906,328,2025-10-01,106.27,Paid,2026-01-06 22:47:44.016136
2907,328,2025-11-01,106.27,Paid,2026-01-06 22:47:44.016136
2908,328,2025-12-01,106.27,Paid,2026-01-06 22:47:44.016136
2909,329,2024-05-29,108.82,Paid,2026-01-06 22:47:44.016136
2910,329,2024-06-01,108.82,Paid,2026-01-06 22:47:44.016136
2911,329,2024-07-01,108.82,Paid,2026-01-06 22:47:44.016136
2912,329,2024-08-01,108.82,Paid,2026-01-06 22:47:44.016136
2913,329,2024-09-01,108.82,Paid,2026-01-06 22:47:44.016136
2914,329,2024-10-01,108.82,Paid,2026-01-06 22:47:44.016136
2915,329,2024-11-01,108.82,Paid,2026-01-06 22:47:44.016136
2916,329,2024-12-01,108.82,Paid,2026-01-06 22:47:44.016136
2917,329,2025-01-01,108.82,Paid,2026-01-06 22:47:44.016136
2918,329,2025-02-01,108.82,Paid,2026-01-06 22:47:44.016136
2919,329,2025-03-01,108.82,Paid,2026-01-06 22:47:44.016136
2920,329,2025-04-01,108.82,Unpaid,2026-01-06 22:47:44.016136
2921,329,2025-05-01,108.82,Paid,2026-01-06 22:47:44.016136
2922,329,2025-06-01,108.82,Paid,2026-01-06 22:47:44.016136
2923,329,2025-07-01,108.82,Paid,2026-01-06 22:47:44.016136
2924,329,2025-08-01,108.82,Paid,2026-01-06 22:47:44.016136
2925,329,2025-09-01,108.82,Paid,2026-01-06 22:47:44.016136
2926,329,2025-10-01,108.82,Paid,2026-01-06 22:47:44.016136
2927,329,2025-11-01,108.82,Paid,2026-01-06 22:47:44.016136
2928,329,2025-12-01,108.82,Paid,2026-01-06 22:47:44.016136
2929,330,2024-12-07,489.47,Paid,2026-01-06 22:47:44.016136
2930,330,2025-12-07,489.47,Paid,2026-01-06 22:47:44.016136
2931,331,2025-12-12,510.04,Paid,2026-01-06 22:47:44.016136
2932,332,2024-02-27,902.02,Paid,2026-01-06 22:47:44.016136
2933,332,2024-03-01,902.02,Paid,2026-01-06 22:47:44.016136
2934,332,2024-04-01,902.02,Paid,2026-01-06 22:47:44.016136
2935,332,2024-05-01,902.02,Unpaid,2026-01-06 22:47:44.016136
2936,332,2024-06-01,902.02,Paid,2026-01-06 22:47:44.016136
2937,332,2024-07-01,902.02,Paid,2026-01-06 22:47:44.016136
2938,332,2024-08-01,902.02,Paid,2026-01-06 22:47:44.016136
2939,332,2024-09-01,902.02,Paid,2026-01-06 22:47:44.016136
2940,332,2024-10-01,902.02,Paid,2026-01-06 22:47:44.016136
2941,332,2024-11-01,902.02,Paid,2026-01-06 22:47:44.016136
2942,332,2024-12-01,902.02,Paid,2026-01-06 22:47:44.016136
2943,332,2025-01-01,902.02,Paid,2026-01-06 22:47:44.016136
2944,332,2025-02-01,902.02,Paid,2026-01-06 22:47:44.016136
2945,332,2025-03-01,902.02,Paid,2026-01-06 22:47:44.016136
2946,332,2025-04-01,902.02,Paid,2026-01-06 22:47:44.016136
2947,332,2025-05-01,902.02,Paid,2026-01-06 22:47:44.016136
2948,332,2025-06-01,902.02,Paid,2026-01-06 22:47:44.016136
2949,332,2025-07-01,902.02,Paid,2026-01-06 22:47:44.016136
2950,332,2025-08-01,902.02,Paid,2026-01-06 22:47:44.016136
2951,332,2025-09-01,902.02,Paid,2026-01-06 22:47:44.016136
2952,332,2025-10-01,902.02,Paid,2026-01-06 22:47:44.016136
2953,332,2025-11-01,902.02,Paid,2026-01-06 22:47:44.016136
2954,332,2025-12-01,902.02,Paid,2026-01-06 22:47:44.016136
2955,333,2025-11-14,4392.33,Paid,2026-01-06 22:47:44.016136
2956,334,2024-12-07,95.95,Paid,2026-01-06 22:47:44.016136
2957,334,2025-01-01,95.95,Paid,2026-01-06 22:47:44.016136
2958,334,2025-02-01,95.95,Paid,2026-01-06 22:47:44.016136
2959,334,2025-03-01,95.95,Paid,2026-01-06 22:47:44.016136
2960,334,2025-04-01,95.95,Paid,2026-01-06 22:47:44.016136
2961,334,2025-05-01,95.95,Paid,2026-01-06 22:47:44.016136
2962,334,2025-06-01,95.95,Paid,2026-01-06 22:47:44.016136
2963,334,2025-07-01,95.95,Paid,2026-01-06 22:47:44.016136
2964,334,2025-08-01,95.95,Paid,2026-01-06 22:47:44.016136
2965,334,2025-09-01,95.95,Paid,2026-01-06 22:47:44.016136
2966,334,2025-10-01,95.95,Paid,2026-01-06 22:47:44.016136
2967,334,2025-11-01,95.95,Paid,2026-01-06 22:47:44.016136
2968,334,2025-12-01,95.95,Paid,2026-01-06 22:47:44.016136
2969,335,2024-06-27,506.70,Paid,2026-01-06 22:47:44.016136
2970,335,2025-06-27,506.70,Paid,2026-01-06 22:47:44.016136
2971,336,2025-03-13,399.60,Paid,2026-01-06 22:47:44.016136
2972,337,2024-11-02,512.73,Paid,2026-01-06 22:47:44.016136
2973,339,2025-03-02,412.45,Paid,2026-01-06 22:47:44.016136
2974,340,2024-07-20,406.36,Paid,2026-01-06 22:47:44.016136
2975,340,2025-07-20,406.36,Paid,2026-01-06 22:47:44.016136
2976,341,2024-07-23,412.94,Paid,2026-01-06 22:47:44.016136
2977,341,2025-07-23,412.94,Paid,2026-01-06 22:47:44.016136
2978,342,2024-11-10,790.06,Paid,2026-01-06 22:47:44.016136
2979,342,2024-12-01,790.06,Paid,2026-01-06 22:47:44.016136
2980,342,2025-01-01,790.06,Paid,2026-01-06 22:47:44.016136
2981,342,2025-02-01,790.06,Paid,2026-01-06 22:47:44.016136
2982,342,2025-03-01,790.06,Paid,2026-01-06 22:47:44.016136
2983,342,2025-04-01,790.06,Paid,2026-01-06 22:47:44.016136
2984,342,2025-05-01,790.06,Paid,2026-01-06 22:47:44.016136
2985,342,2025-06-01,790.06,Paid,2026-01-06 22:47:44.016136
2986,342,2025-07-01,790.06,Paid,2026-01-06 22:47:44.016136
2987,342,2025-08-01,790.06,Unpaid,2026-01-06 22:47:44.016136
2988,342,2025-09-01,790.06,Paid,2026-01-06 22:47:44.016136
2989,342,2025-10-01,790.06,Paid,2026-01-06 22:47:44.016136
2990,342,2025-11-01,790.06,Paid,2026-01-06 22:47:44.016136
2991,342,2025-12-01,790.06,Paid,2026-01-06 22:47:44.016136
2992,343,2024-04-26,3977.87,Paid,2026-01-06 22:47:44.016136
2993,343,2025-04-26,3977.87,Paid,2026-01-06 22:47:44.016136
2994,344,2025-08-24,881.06,Paid,2026-01-06 22:47:44.016136
2995,344,2025-09-01,881.06,Paid,2026-01-06 22:47:44.016136
2996,344,2025-10-01,881.06,Paid,2026-01-06 22:47:44.016136
2997,344,2025-11-01,881.06,Paid,2026-01-06 22:47:44.016136
2998,344,2025-12-01,881.06,Paid,2026-01-06 22:47:44.016136
2999,345,2024-05-13,500.34,Paid,2026-01-06 22:47:44.016136
3000,345,2025-05-13,500.34,Paid,2026-01-06 22:47:44.016136
3001,346,2024-07-02,100.52,Paid,2026-01-06 22:47:44.016136
3002,346,2024-08-01,100.52,Paid,2026-01-06 22:47:44.016136
3003,346,2024-09-01,100.52,Paid,2026-01-06 22:47:44.016136
3004,346,2024-10-01,100.52,Paid,2026-01-06 22:47:44.016136
3005,346,2024-11-01,100.52,Paid,2026-01-06 22:47:44.016136
3006,346,2024-12-01,100.52,Paid,2026-01-06 22:47:44.016136
3007,346,2025-01-01,100.52,Paid,2026-01-06 22:47:44.016136
3008,346,2025-02-01,100.52,Paid,2026-01-06 22:47:44.016136
3009,346,2025-03-01,100.52,Paid,2026-01-06 22:47:44.016136
3010,346,2025-04-01,100.52,Paid,2026-01-06 22:47:44.016136
3011,346,2025-05-01,100.52,Paid,2026-01-06 22:47:44.016136
3012,346,2025-06-01,100.52,Paid,2026-01-06 22:47:44.016136
3013,346,2025-07-01,100.52,Paid,2026-01-06 22:47:44.016136
3014,346,2025-08-01,100.52,Paid,2026-01-06 22:47:44.016136
3015,346,2025-09-01,100.52,Paid,2026-01-06 22:47:44.016136
3016,346,2025-10-01,100.52,Paid,2026-01-06 22:47:44.016136
3017,346,2025-11-01,100.52,Paid,2026-01-06 22:47:44.016136
3018,346,2025-12-01,100.52,Paid,2026-01-06 22:47:44.016136
3019,347,2024-09-07,91.59,Paid,2026-01-06 22:47:44.016136
3020,347,2024-10-01,91.59,Paid,2026-01-06 22:47:44.016136
3021,347,2024-11-01,91.59,Paid,2026-01-06 22:47:44.016136
3022,347,2024-12-01,91.59,Paid,2026-01-06 22:47:44.016136
3023,347,2025-01-01,91.59,Paid,2026-01-06 22:47:44.016136
3024,347,2025-02-01,91.59,Paid,2026-01-06 22:47:44.016136
3025,347,2025-03-01,91.59,Paid,2026-01-06 22:47:44.016136
3026,347,2025-04-01,91.59,Paid,2026-01-06 22:47:44.016136
3027,347,2025-05-01,91.59,Paid,2026-01-06 22:47:44.016136
3028,347,2025-06-01,91.59,Paid,2026-01-06 22:47:44.016136
3029,347,2025-07-01,91.59,Paid,2026-01-06 22:47:44.016136
3030,347,2025-08-01,91.59,Paid,2026-01-06 22:47:44.016136
3031,347,2025-09-01,91.59,Paid,2026-01-06 22:47:44.016136
3032,347,2025-10-01,91.59,Paid,2026-01-06 22:47:44.016136
3033,347,2025-11-01,91.59,Paid,2026-01-06 22:47:44.016136
3034,347,2025-12-01,91.59,Paid,2026-01-06 22:47:44.016136
3035,349,2024-03-05,494.10,Paid,2026-01-06 22:47:44.016136
3036,349,2024-04-01,494.10,Paid,2026-01-06 22:47:44.016136
3037,349,2024-05-01,494.10,Paid,2026-01-06 22:47:44.016136
3038,349,2024-06-01,494.10,Paid,2026-01-06 22:47:44.016136
3039,350,2024-10-10,841.46,Paid,2026-01-06 22:47:44.016136
3040,350,2024-11-01,841.46,Paid,2026-01-06 22:47:44.016136
3041,350,2024-12-01,841.46,Unpaid,2026-01-06 22:47:44.016136
3042,350,2025-01-01,841.46,Paid,2026-01-06 22:47:44.016136
3043,350,2025-02-01,841.46,Paid,2026-01-06 22:47:44.016136
3044,350,2025-03-01,841.46,Paid,2026-01-06 22:47:44.016136
3045,350,2025-04-01,841.46,Paid,2026-01-06 22:47:44.016136
3046,350,2025-05-01,841.46,Paid,2026-01-06 22:47:44.016136
3047,350,2025-06-01,841.46,Paid,2026-01-06 22:47:44.016136
3048,350,2025-07-01,841.46,Paid,2026-01-06 22:47:44.016136
3049,350,2025-08-01,841.46,Refunded,2026-01-06 22:47:44.016136
3050,350,2025-09-01,841.46,Paid,2026-01-06 22:47:44.016136
3051,350,2025-10-01,841.46,Paid,2026-01-06 22:47:44.016136
3052,350,2025-11-01,841.46,Paid,2026-01-06 22:47:44.016136
3053,350,2025-12-01,841.46,Unpaid,2026-01-06 22:47:44.016136
3054,351,2025-06-02,105.66,Paid,2026-01-06 22:47:44.016136
3055,351,2025-07-01,105.66,Paid,2026-01-06 22:47:44.016136
3056,351,2025-08-01,105.66,Paid,2026-01-06 22:47:44.016136
3057,351,2025-09-01,105.66,Paid,2026-01-06 22:47:44.016136
3058,351,2025-10-01,105.66,Paid,2026-01-06 22:47:44.016136
3059,351,2025-11-01,105.66,Paid,2026-01-06 22:47:44.016136
3060,351,2025-12-01,105.66,Paid,2026-01-06 22:47:44.016136
